_c0,userId,gender,n_pages,submit_downgrade,thumbs_down,home,downgrade,roll_advert,cancellation,about,submit_registration,cancel,login,register,add_playlist,nextsong,thumbs_up,error,submit_upgrade,total_length,label
284,1275307,0,2540,0,17,105,6,105,1,5,0,1,0,0,65,1987,109,1,1,488694,0
285,1705640,0,1288,0,7,55,13,0,0,0,0,0,0,0,36,1062,49,2,0,264361,0
286,1544934,0,336,0,3,11,0,21,0,0,0,0,0,0,8,267,12,0,0,66141,0
287,1419106,0,301,0,1,12,0,3,0,3,0,0,0,0,6,242,17,0,1,57214,0
288,1395638,1,1515,0,24,57,12,19,0,2,0,0,0,0,34,1251,53,0,1,310831,0
289,1075368,1,3960,1,30,138,34,24,0,8,0,0,0,0,94,3326,175,2,2,834841,1
290,1221188,1,367,0,1,17,0,18,0,2,0,0,0,0,7,281,17,0,1,67969,0
291,1105314,1,1997,0,18,66,13,3,1,4,0,1,0,0,51,1658,97,1,1,415186,0
292,1495032,0,8632,2,73,298,85,27,0,18,0,0,0,0,204,7274,330,3,3,1802823,1
293,1332565,0,1992,0,15,90,14,14,0,4,0,0,0,0,50,1632,77,3,1,409723,0
294,1763192,0,3668,1,34,140,33,16,0,7,0,0,0,0,83,3033,155,3,2,751437,1
295,1406065,0,2233,0,26,83,11,33,1,5,0,1,0,0,46,1845,68,3,1,465954,0
296,1554671,1,3553,0,26,107,30,14,0,3,0,0,0,0,81,2986,162,4,1,742377,0
297,1643703,1,1314,0,14,56,5,24,0,2,0,0,0,0,36,1060,62,0,1,261880,0
298,1323434,0,3344,1,33,118,25,14,0,7,0,0,0,0,78,2804,158,5,2,692884,1
299,1667774,0,4641,1,45,153,43,30,0,8,0,0,0,0,90,3915,194,1,2,973603,1
300,1005715,1,587,0,4,21,0,40,1,3,0,1,0,0,12,463,19,0,0,113285,0
301,1074872,0,575,0,6,16,2,13,1,0,0,1,0,0,9,483,13,0,1,120677,0
302,1813617,0,3123,1,26,112,14,23,1,6,0,1,0,0,76,2586,130,4,2,643672,1
303,1794683,1,5598,1,47,186,48,28,0,8,0,0,0,0,152,4648,240,7,2,1157639,1
304,1526041,1,264,0,2,9,2,0,0,2,0,0,0,0,8,218,11,1,0,55261,0
305,1676111,1,505,1,4,26,8,7,0,0,0,0,0,0,15,402,24,0,0,102328,1
306,1786512,1,1000,0,11,37,13,3,0,2,0,0,0,0,17,834,42,1,1,209684,0
307,1912253,0,1383,0,14,43,11,12,0,2,0,0,0,0,42,1145,62,2,1,286137,0
308,1327765,0,656,0,6,41,0,30,0,1,0,0,0,0,17,499,19,0,0,125688,0
309,1604911,1,770,0,2,41,0,47,0,3,0,0,0,0,16,605,25,0,0,148888,0
310,1819011,1,2658,0,22,88,14,52,0,8,0,0,0,0,51,2192,115,3,1,542889,0
311,1390009,1,218,0,2,5,4,0,1,0,0,1,0,0,5,181,15,1,0,44515,0
312,1115575,0,2756,0,21,96,25,22,0,2,0,0,0,0,60,2331,113,2,1,576189,0
313,1676531,0,4334,1,36,161,34,62,0,6,0,0,0,0,102,3562,197,4,1,883507,1
314,1469342,0,1944,0,14,81,19,22,0,5,0,0,0,0,50,1595,73,1,1,398022,0
315,1494712,0,6342,1,66,200,62,19,0,8,0,0,0,0,149,5321,268,5,2,1326378,1
316,1947859,0,3838,0,39,115,29,21,1,5,0,1,0,0,78,3224,177,4,1,805699,0
317,1487060,1,9052,3,81,328,68,113,0,13,0,0,0,0,219,7487,384,6,4,1866025,1
318,1548389,0,2734,1,17,103,17,21,0,3,0,0,0,0,71,2248,116,3,0,563777,1
319,1060009,1,1095,1,10,46,4,65,0,0,0,0,0,0,22,855,41,2,1,210493,1
320,1200978,0,3886,0,32,134,36,8,1,10,0,1,0,0,76,3254,164,0,1,806316,0
321,1366191,1,950,0,10,33,12,8,1,3,0,1,0,0,21,784,36,2,1,196140,0
322,1451249,0,86,0,0,6,0,8,0,0,0,0,0,0,3,66,1,0,0,16451,0
323,1863415,0,6079,1,46,196,45,48,0,7,0,0,0,0,163,5069,265,5,1,1268092,1
324,1658815,0,1310,0,10,48,16,19,0,1,0,0,0,0,20,1066,53,1,1,264969,0
325,1497358,1,767,1,4,26,7,4,0,4,0,0,0,0,18,642,28,1,0,159268,1
326,1679239,1,1246,0,11,44,11,12,0,5,0,0,0,0,23,1044,48,1,1,262710,0
327,1536790,0,1641,0,14,53,16,0,1,3,0,1,0,0,38,1396,66,3,1,348889,0
328,1391302,1,1187,0,13,43,7,3,1,2,0,1,0,0,32,999,43,2,1,249055,0
329,1058987,1,3328,0,26,113,29,4,1,8,0,1,0,0,75,2802,137,4,1,698245,0
330,1023234,0,1245,0,8,43,11,2,0,3,0,0,0,0,30,1040,52,1,1,253077,0
331,1180535,0,712,0,2,19,4,43,0,1,0,0,0,0,19,576,27,0,1,144789,0
332,1279782,0,2650,0,25,89,21,9,0,4,0,0,0,0,55,2197,125,5,1,547663,0
333,1093227,0,1293,1,14,55,11,9,1,3,0,1,0,0,28,1058,58,1,2,263812,1
334,1019103,0,11217,1,93,372,96,64,1,17,0,1,0,0,253,9382,492,11,2,2334223,1
335,1344584,0,3522,2,29,148,32,82,0,10,0,0,0,0,80,2852,141,2,3,703622,1
336,1840479,0,386,0,6,14,0,25,0,2,0,0,0,0,5,295,18,2,0,74858,0
337,1602937,0,4373,0,42,162,52,22,1,10,0,1,0,0,81,3637,174,8,1,896631,0
338,1468687,1,1096,0,9,39,3,2,0,1,0,0,0,0,32,899,53,0,0,225766,0
339,1053066,1,5087,1,46,199,43,48,0,9,0,0,0,0,118,4171,226,7,1,1041750,1
340,1234825,1,4518,2,41,154,38,13,0,13,0,0,0,0,103,3804,186,5,2,958786,1
341,1211716,1,2337,0,14,105,15,42,0,1,0,0,0,0,56,1899,98,3,1,465839,0
342,1345224,1,2641,1,19,111,23,21,0,7,0,0,0,0,56,2180,109,2,1,544543,1
343,1480286,1,3010,0,24,115,20,14,1,4,0,1,0,0,69,2498,151,3,1,622654,0
344,1939579,0,1333,0,9,58,5,44,0,1,0,0,0,0,28,1050,55,2,1,263429,0
345,1907505,1,3894,0,29,107,37,3,0,5,0,0,0,0,106,3314,161,3,1,821068,0
346,1056495,1,1146,0,10,41,4,19,0,5,0,0,0,0,20,945,51,3,1,234474,0
347,1192810,0,1921,1,22,49,14,26,0,2,0,0,0,0,34,1619,87,1,0,400376,1
348,1879820,0,5027,0,40,160,39,29,1,10,0,1,0,0,125,4216,214,6,1,1042461,0
349,1434741,0,209,0,2,5,2,0,1,2,0,1,0,0,5,174,9,0,0,42728,0
350,1355841,1,4533,2,35,162,24,85,0,18,0,0,0,0,99,3722,197,2,1,913210,1
351,1292350,1,1530,1,12,55,10,22,0,2,0,0,0,0,38,1259,67,3,2,312160,1
352,1809867,1,1524,0,15,46,14,4,1,1,0,1,0,0,32,1278,71,2,0,313055,0
353,1431005,0,161,0,1,9,0,4,0,1,0,0,0,0,2,121,9,1,0,29108,0
354,1062281,0,4019,1,44,140,26,73,0,7,0,0,0,0,110,3291,172,2,2,823992,1
355,1900592,1,989,0,8,41,3,9,1,1,0,1,0,0,28,827,36,1,1,204186,0
356,1840651,1,1428,1,13,54,9,49,0,3,0,0,0,0,40,1126,65,1,2,281108,1
357,1945521,0,1412,0,12,60,19,1,1,3,0,1,0,0,38,1158,52,5,0,287928,0
358,1145697,1,2047,0,17,73,15,1,1,7,0,1,0,0,47,1720,90,3,0,421548,0
359,1352367,0,3070,0,31,99,36,17,1,5,0,1,0,0,67,2548,143,4,1,644178,0
360,1900347,0,4211,1,26,165,40,60,1,9,0,1,0,0,90,3511,171,4,2,867783,1
361,1593988,1,1224,1,11,53,4,62,0,2,0,0,0,0,45,941,43,0,2,236980,1
362,1427239,1,3515,0,26,127,28,54,0,8,0,0,0,0,85,2899,156,0,1,725222,0
363,1709101,0,687,0,9,25,0,45,0,1,0,0,0,0,16,533,23,2,0,131142,0
364,1524819,0,3869,0,39,139,36,4,0,5,0,0,0,0,86,3253,143,6,0,820450,0
365,1545878,1,866,0,5,29,6,19,1,2,0,1,0,0,20,688,36,1,1,166858,0
366,1269149,1,5717,2,46,195,50,109,1,18,0,1,0,0,161,4660,253,8,3,1149837,1
367,1626167,0,207,0,2,15,0,9,0,0,0,0,0,0,5,157,10,0,0,36926,0
368,1407129,0,868,0,8,31,8,12,1,5,0,1,0,0,18,712,39,0,1,176088,0
369,1185600,1,84,0,0,4,2,0,0,0,0,0,0,0,4,63,2,0,0,16401,0
370,1490069,0,2200,0,16,69,12,3,0,3,0,0,0,0,56,1851,84,1,0,460067,0
371,1330922,1,364,0,2,16,0,25,0,0,0,0,0,0,2,297,11,0,1,72670,0
372,1578460,0,1220,1,10,48,8,50,0,3,0,0,0,0,22,977,45,0,2,250159,1
373,1667989,0,2448,0,17,98,18,5,0,7,0,0,0,0,59,2033,111,0,1,512889,0
374,1790475,0,719,0,5,39,6,18,1,1,0,1,0,0,22,559,32,0,1,139885,0
375,1130605,0,307,0,3,10,0,30,1,0,0,1,0,0,7,235,13,0,0,58352,0
376,1384732,0,1205,0,7,36,11,1,0,1,0,0,0,0,32,1035,50,2,0,262076,0
377,1123156,1,1548,1,10,53,5,25,0,4,0,0,0,0,35,1281,72,0,1,325610,1
378,1774993,0,773,0,4,24,9,1,0,3,0,0,0,0,12,653,31,0,0,164219,0
379,1854957,1,289,0,5,22,0,13,0,0,0,0,0,0,4,212,13,0,0,51558,0
380,1421240,0,3292,1,22,122,30,37,1,5,0,1,0,0,80,2735,140,7,2,674913,1
381,1882628,1,108,0,1,4,0,2,1,0,0,1,0,0,3,83,6,1,0,21047,0
382,1643100,0,1370,1,10,52,8,43,0,1,0,0,0,0,31,1110,63,0,2,280813,1
383,1029700,0,1821,0,10,57,20,1,1,1,0,1,0,0,45,1535,79,1,1,384774,0
384,1156714,0,1170,0,14,41,13,3,0,0,0,0,0,0,28,974,49,1,1,245591,0
385,1288295,0,2233,0,18,80,14,4,0,1,0,0,0,0,58,1873,101,3,1,468882,0
386,1223922,1,3420,2,31,125,22,24,0,1,0,0,0,0,95,2819,148,6,3,707639,1
387,1848880,1,922,0,11,28,10,1,1,1,0,1,0,0,21,777,35,0,0,191776,0
388,1890835,0,8688,2,68,314,49,35,0,11,0,0,0,0,194,7278,378,11,3,1812091,1
389,1201407,1,933,0,6,33,9,12,0,2,0,0,0,0,19,763,40,0,1,189638,0
390,1329417,1,3986,1,32,127,42,9,0,9,0,0,0,0,82,3353,164,2,1,832737,1
391,1390264,0,4023,1,31,127,37,18,0,11,0,0,0,0,90,3378,172,2,1,834303,1
392,1313977,1,2523,0,17,69,32,6,1,4,0,1,0,0,55,2143,115,3,1,532702,0
393,1771186,0,5017,0,42,175,49,32,0,12,0,0,0,0,135,4160,196,6,1,1034440,0
394,1062624,0,670,0,1,19,7,1,0,1,0,0,0,0,11,582,26,0,0,143988,0
395,1822561,1,3377,0,32,115,20,55,0,8,0,0,0,0,92,2770,137,5,1,692603,0
396,1439302,1,494,0,7,16,0,38,0,1,0,0,0,0,15,370,20,0,0,93073,0
397,1206052,1,3094,0,30,93,21,2,0,10,0,0,0,0,73,2614,130,2,0,642266,0
398,1212712,0,3174,0,22,101,29,3,0,3,0,0,0,0,67,2703,129,1,0,667439,0
399,1631940,0,1287,0,17,40,8,0,1,1,0,1,0,0,36,1076,62,2,0,269012,0
400,1918108,1,757,0,8,42,0,48,0,0,0,0,0,0,19,560,33,0,0,136901,0
401,1382709,1,1321,0,16,49,14,3,1,1,0,1,0,0,26,1089,46,2,1,270044,0
402,1589205,0,250,0,4,20,0,18,1,0,0,1,0,0,7,181,5,0,0,48105,0
403,1485152,0,1688,0,12,59,18,28,1,4,0,1,0,0,46,1371,79,3,1,333958,0
404,1933016,0,1572,0,15,44,13,13,0,3,0,0,0,0,38,1323,66,3,1,329453,0
405,1279950,0,2674,0,23,86,18,36,0,7,0,0,0,0,60,2230,117,3,1,546761,0
406,1511564,1,1296,0,16,57,6,7,0,1,0,0,0,0,34,1048,58,1,1,257906,0
407,1749946,0,6550,0,59,227,62,10,1,6,0,1,0,0,191,5486,250,7,1,1363496,0
408,1111327,0,2304,0,20,89,5,9,1,5,0,1,0,0,62,1929,108,1,1,481758,0
409,1086394,0,336,0,0,17,0,16,0,0,0,0,0,0,7,265,10,0,1,65545,0
410,1830756,0,1370,0,9,52,16,13,0,5,0,0,0,0,31,1141,51,0,1,284866,0
411,1275524,0,2434,2,19,94,23,12,1,4,0,1,0,0,64,2002,97,2,3,503883,1
412,1578811,1,347,0,3,10,0,22,0,2,0,0,0,0,10,269,14,1,0,66866,0
413,1208987,1,3863,4,36,163,30,70,0,4,0,0,0,0,69,3142,142,1,4,781996,1
414,1218260,1,369,0,0,15,0,23,0,0,0,0,0,0,7,289,15,0,0,71990,0
415,1309335,0,4191,1,45,149,38,64,0,8,0,0,0,0,101,3479,161,4,2,867624,1
416,1146218,1,141,0,1,6,0,13,0,0,0,0,0,0,2,103,6,0,0,23418,0
417,1110789,1,1551,0,11,59,14,4,0,3,0,0,0,0,35,1288,67,1,1,321369,0
418,1379914,0,3844,3,38,118,35,22,0,6,0,0,0,0,99,3222,145,3,2,802322,1
419,1805802,0,4426,0,38,143,27,39,0,8,0,0,0,0,82,3727,205,6,1,925385,0
420,1901007,1,907,0,5,29,4,0,1,0,0,1,0,0,21,781,37,1,0,194302,0
421,1843747,1,1147,0,8,45,9,34,0,3,0,0,0,0,23,922,48,0,1,230862,0
422,1750402,0,2352,0,24,68,19,18,0,4,0,0,0,0,68,1965,109,2,1,484408,0
423,1919530,0,843,0,6,30,0,58,0,1,0,0,0,0,18,648,39,0,0,163324,0
424,1001197,0,726,0,8,22,3,11,0,2,0,0,0,0,20,606,26,2,1,151235,0
425,1657028,1,748,0,6,38,0,51,0,1,0,0,0,0,18,561,30,2,0,139506,0
426,1696031,0,5905,2,45,177,51,51,0,8,0,0,0,0,135,4970,264,3,2,1241135,1
427,1845124,1,1674,0,11,53,8,25,0,1,0,0,0,0,43,1392,76,0,1,347198,0
428,1459850,1,1847,1,20,55,15,21,1,6,0,1,0,0,43,1540,84,2,2,381779,1
429,1926200,1,5426,0,46,162,42,3,0,12,0,0,0,0,111,4608,231,7,0,1149908,0
430,1616188,0,553,0,4,30,1,21,0,2,0,0,0,0,11,425,22,0,1,109566,0
431,1747385,0,3885,0,32,128,45,2,0,7,0,0,0,0,95,3255,164,4,0,809367,0
432,1505948,0,1715,0,10,59,13,0,0,1,0,0,0,0,34,1474,69,0,0,373744,0
433,1470565,1,6429,0,49,214,52,35,0,11,0,0,0,0,149,5381,283,4,1,1341826,0
434,1672780,1,1398,0,13,48,12,1,0,2,0,0,0,0,34,1166,67,2,0,289530,0
435,1349370,0,1922,1,32,58,13,2,0,5,0,0,0,0,58,1619,79,2,1,400286,1
436,1889095,1,1473,0,14,46,10,5,0,3,0,0,0,0,23,1242,63,3,1,308935,0
437,1180844,0,2213,1,13,76,16,28,0,4,0,0,0,0,55,1814,104,3,1,463647,1
438,1298621,0,1637,0,22,63,15,17,0,3,0,0,0,0,29,1353,66,0,1,335219,0
439,1642890,1,1469,0,9,59,14,20,0,3,0,0,0,0,30,1187,71,4,1,290940,0
440,1400953,0,560,0,5,24,0,5,0,0,0,0,0,0,16,459,27,1,1,114431,0
441,1071574,0,2670,0,25,97,24,6,0,7,0,0,0,0,71,2208,124,3,0,549368,0
442,1176296,1,836,0,9,40,5,23,0,4,0,0,0,0,25,653,32,2,1,161595,0
443,1147662,1,2561,1,19,83,18,32,0,3,0,0,0,0,72,2111,113,3,2,525242,1
444,1347018,0,2127,0,8,65,22,4,0,6,0,0,0,0,56,1792,91,4,1,446425,0
445,1737757,1,2874,0,16,93,40,8,0,3,0,0,0,0,70,2424,125,1,1,606051,0
446,1246039,1,6025,2,56,206,47,62,0,9,0,0,0,0,145,4987,244,9,3,1232357,1
447,1588688,1,1080,0,6,36,4,48,0,1,0,0,0,0,24,869,50,0,1,216790,0
448,1603081,0,523,0,2,23,1,21,0,1,0,0,0,0,8,413,25,2,1,100754,0
449,1311950,0,921,0,5,39,6,30,0,2,0,0,0,0,13,763,35,1,1,189570,0
450,1277353,1,43,0,0,4,0,3,1,0,0,1,0,0,1,30,1,0,0,8026,0
451,1822046,1,5466,0,45,198,40,19,0,9,0,0,0,0,125,4582,242,7,1,1154185,0
452,1638190,0,3882,2,24,123,36,42,1,10,0,1,0,0,82,3262,162,2,2,818178,1
453,1656723,0,4050,2,40,149,35,26,0,9,0,0,0,0,115,3343,170,4,2,834302,1
454,1428853,0,2742,0,22,81,27,0,0,5,0,0,0,0,78,2298,119,6,0,568193,0
455,1777523,0,5953,0,54,204,56,10,0,16,0,0,0,0,127,4979,252,9,1,1240386,0
456,1020027,1,2280,0,17,85,17,22,1,4,0,1,0,0,51,1912,82,1,1,478947,0
457,1991499,1,386,0,4,17,5,0,1,1,0,1,0,0,10,315,12,2,0,78207,0
458,1226642,1,813,1,13,30,6,18,1,0,0,1,0,0,18,647,41,0,2,161882,1
459,1400761,1,53,0,2,9,0,1,1,0,0,1,0,0,0,30,1,0,0,8044,0
460,1093672,0,737,0,4,18,3,7,1,1,0,1,0,0,16,629,29,0,1,156641,0
461,1907213,1,698,0,9,30,3,13,0,1,0,0,0,0,20,553,36,0,1,138172,0
462,1554117,1,36,0,0,1,0,2,0,0,0,0,0,0,1,31,0,0,0,7789,0
463,1632054,1,2978,1,20,93,29,14,1,8,0,1,0,0,65,2499,127,2,2,615192,1
464,1954677,1,6826,1,63,263,48,105,0,13,0,0,0,0,170,5588,283,6,2,1394671,1
465,1440869,0,1372,1,5,48,5,33,1,1,0,1,0,0,40,1124,56,0,1,276294,1
466,1988133,1,4670,1,42,157,37,80,0,14,0,0,0,0,113,3843,203,4,1,958512,1
467,1250466,1,126,0,1,6,2,0,0,0,0,0,0,0,2,98,10,1,0,25253,0
468,1711158,1,383,0,2,16,0,25,0,0,0,0,0,0,12,301,13,1,0,75309,0
469,1285009,0,139,0,1,7,0,12,0,0,0,0,0,0,6,102,3,0,0,25095,0
470,1856151,0,383,0,2,18,0,31,0,0,0,0,0,0,6,289,15,0,0,71312,0
471,1486512,1,1620,1,6,60,12,22,0,3,0,0,0,0,39,1349,69,3,1,342916,1
472,1012505,0,1495,0,13,51,7,19,0,4,0,0,0,0,37,1229,58,1,1,306979,0
473,1624392,0,1578,1,13,58,23,32,0,3,0,0,0,0,33,1288,62,2,0,316018,1
474,1062455,1,1944,0,13,67,12,2,0,6,0,0,0,0,44,1662,74,0,0,409718,0
475,1358765,1,235,0,1,14,2,4,1,1,0,1,0,0,2,179,14,0,1,44020,0
476,1102534,0,961,1,5,46,7,18,0,2,0,0,0,0,27,751,49,2,0,184467,1
477,1873422,0,2056,0,16,74,15,13,0,6,0,0,0,0,53,1686,94,3,1,422762,0
478,1404353,1,1226,0,11,41,8,1,0,4,0,0,0,0,33,1043,42,0,0,257184,0
479,1595638,1,836,0,8,27,13,0,1,0,0,1,0,0,23,683,36,2,0,171179,0
480,1605911,1,1601,1,14,54,12,30,1,3,0,1,0,0,43,1301,72,3,2,318706,1
481,1678880,0,1657,0,17,78,16,1,0,6,0,0,0,0,47,1365,69,4,0,337123,0
482,1355103,0,2792,1,19,111,22,14,0,2,0,0,0,0,58,2334,127,1,0,586433,1
483,1010669,1,3097,1,23,90,22,5,0,4,0,0,0,0,69,2606,139,2,2,636816,1
484,1200484,1,503,0,5,29,0,34,0,2,0,0,0,0,5,386,15,0,0,99619,0
485,1551133,1,1753,1,10,78,14,35,0,5,0,0,0,0,31,1436,69,1,2,350786,1
486,1008670,0,366,0,4,17,0,26,0,0,0,0,0,0,8,272,21,0,0,66454,0
488,1100370,1,6421,0,59,204,56,16,0,9,0,0,0,0,162,5404,278,5,1,1348575,0
489,1314403,0,745,0,11,21,13,0,0,1,0,0,0,0,18,629,23,2,0,157218,0
490,1729808,0,2982,0,23,105,20,2,0,7,0,0,0,0,85,2497,134,3,0,618094,0
491,1762973,1,1992,1,17,55,21,15,1,4,0,1,0,0,54,1662,90,0,1,413377,1
492,1318321,0,2130,0,12,77,13,12,1,5,0,1,0,0,43,1783,94,2,1,448214,0
493,1388244,1,4114,1,40,145,35,45,0,8,0,0,0,0,79,3422,179,6,1,848720,1
494,1036574,1,5268,1,46,204,41,49,1,11,0,1,0,0,143,4374,202,7,1,1089652,1
495,1100362,1,1011,0,8,35,10,2,0,1,0,0,0,0,22,861,37,2,0,215464,0
496,1551823,0,1981,0,14,79,4,78,0,1,0,0,0,0,44,1589,83,4,1,397541,0
497,1101523,0,1699,0,20,64,14,6,0,4,0,0,0,0,30,1430,58,3,1,353867,0
498,1973032,0,2162,1,14,94,14,85,0,5,0,0,0,0,44,1715,88,3,2,422216,1
499,1304259,0,1197,1,9,50,11,21,0,2,0,0,0,0,28,962,47,1,2,238851,1
500,1475759,1,2597,2,26,97,16,97,0,2,0,0,0,0,53,2101,98,1,2,522108,1
501,1510324,0,3997,1,38,140,34,11,0,6,0,0,0,0,101,3358,148,2,2,828148,1
502,1635269,0,482,0,5,20,0,30,0,1,0,0,0,0,9,387,15,1,0,94778,0
503,1421038,0,3862,1,41,127,37,29,0,5,0,0,0,0,93,3200,179,2,1,798686,1
504,1462168,0,2536,2,30,107,8,106,0,7,0,0,0,0,59,2018,95,4,2,503530,1
505,1560060,1,8745,2,74,321,56,117,0,15,0,0,0,0,202,7225,409,14,3,1794381,1
506,1561019,1,164,0,2,9,0,8,0,0,0,0,0,0,4,125,8,0,0,30745,0
507,1426163,1,925,1,6,41,17,12,0,3,0,0,0,0,24,741,31,3,1,184381,1
508,1829087,0,2007,0,18,65,14,1,0,3,0,0,0,0,51,1687,87,5,0,422317,0
509,1402453,1,674,0,9,28,4,11,0,2,0,0,0,0,15,545,29,1,1,134175,0
510,1777271,1,3133,0,15,99,18,9,0,4,0,0,0,0,66,2656,123,2,1,662017,0
511,1255876,1,370,0,5,17,2,0,0,0,0,0,0,0,10,306,14,0,0,77526,0
512,1560108,0,704,0,11,30,6,5,1,2,0,1,0,0,15,577,32,0,1,138526,0
513,1704838,1,5515,0,44,170,53,10,0,7,0,0,0,0,154,4625,224,4,1,1145430,0
514,1831576,1,3396,0,30,110,16,68,0,6,0,0,0,0,88,2767,138,7,1,684599,0
515,1759282,0,387,0,3,12,2,2,1,1,0,1,0,0,11,325,14,0,1,83893,0
516,1014528,0,2364,1,21,90,10,70,0,4,0,0,0,0,48,1909,98,0,0,470454,1
517,1455828,1,293,0,4,15,0,17,0,0,0,0,0,0,8,226,10,0,0,55800,0
518,1824669,1,2230,0,26,76,20,14,0,4,0,0,0,0,60,1842,93,2,1,460730,0
519,1508544,0,201,0,0,11,0,13,0,0,0,0,0,0,5,160,7,0,0,39687,0
520,1808663,0,1739,0,13,60,11,28,0,1,0,0,0,0,38,1461,61,1,1,363810,0
521,1962734,1,4568,1,29,152,36,65,0,9,0,0,0,0,108,3790,202,5,2,937459,1
522,1739255,1,1728,0,19,43,11,0,0,2,0,0,0,0,43,1473,81,0,0,370398,0
523,1151821,1,1273,0,9,52,2,54,0,1,0,0,0,0,30,1017,58,0,1,256102,0
524,1013513,1,894,0,7,22,7,1,0,4,0,0,0,0,21,764,41,4,0,187313,0
525,1709850,0,2214,1,19,73,11,46,0,3,0,0,0,0,52,1838,89,0,1,455822,1
526,1285222,1,1115,0,14,38,10,0,0,1,0,0,0,0,35,921,45,1,0,226277,0
527,1879733,1,5107,0,55,173,48,6,0,14,0,0,0,0,116,4260,226,5,1,1058405,0
528,1005442,0,941,0,3,33,10,3,1,2,0,1,0,0,25,766,51,0,1,193651,0
529,1744854,1,476,0,4,17,6,7,0,1,0,0,0,0,8,385,16,1,1,95019,0
530,1059790,1,1722,0,11,73,10,51,0,9,0,0,0,0,30,1383,65,3,1,343718,0
531,1431839,1,381,0,1,20,0,26,1,2,0,1,0,0,9,278,15,0,0,68247,0
532,1188135,0,4481,1,33,144,14,73,0,6,0,0,0,0,98,3730,196,2,2,928655,1
533,1544141,1,399,1,3,12,1,10,0,0,0,0,0,0,7,329,19,1,1,81914,1
534,1077124,1,1636,0,14,42,11,0,0,5,0,0,0,0,48,1391,84,1,0,348393,0
535,1054071,0,981,0,8,38,18,3,0,4,0,0,0,0,38,797,35,0,1,200162,0
536,1744732,1,1952,2,12,76,17,40,0,4,0,0,0,0,38,1582,89,2,3,393452,1
537,1161738,0,874,0,11,22,9,3,1,0,0,1,0,0,13,737,44,1,1,181946,0
538,1300064,1,207,0,1,11,0,13,0,0,0,0,0,0,7,155,7,0,0,39620,0
539,1487074,1,48,0,0,3,0,3,0,0,0,0,0,0,1,34,4,0,0,8308,0
540,1936980,0,1475,0,13,49,8,44,1,3,0,1,0,0,27,1210,63,5,1,304885,0
541,1164295,1,1421,1,13,50,14,14,0,4,0,0,0,0,33,1179,54,0,2,299394,1
542,1938959,1,2140,1,11,89,18,31,0,1,0,0,0,0,51,1765,82,1,1,436780,1
543,1089054,1,170,0,0,7,0,9,0,0,0,0,0,0,5,138,5,0,0,34346,0
544,1165732,1,1545,0,24,67,9,30,0,2,0,0,0,0,26,1257,72,1,1,314395,0
545,1900396,0,3463,1,30,124,23,44,0,7,0,0,0,0,77,2865,147,2,1,708945,1
546,1785672,1,2987,1,29,94,23,32,0,5,0,0,0,0,66,2509,115,3,1,618269,1
547,1373666,1,2931,0,35,105,15,13,0,5,0,0,0,0,76,2450,122,5,1,618037,0
548,1001027,1,2830,2,29,116,29,69,0,4,0,0,0,0,74,2255,118,2,3,551450,1
549,1885470,1,243,0,2,6,1,0,1,0,0,1,0,0,6,205,6,0,1,49407,0
550,1154984,0,5,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1006,0
551,1095749,1,289,0,1,13,0,21,0,0,0,0,0,0,8,220,14,0,0,57544,0
552,1476144,0,1782,0,26,58,18,11,0,4,0,0,0,0,36,1477,91,3,1,367191,0
553,1835659,0,787,0,7,34,2,8,0,0,0,0,0,0,14,645,43,0,1,161700,0
554,1122574,1,766,0,9,26,5,5,0,2,0,0,0,0,21,642,23,2,1,158108,0
555,1172243,0,1345,0,18,36,15,0,0,2,0,0,0,0,36,1116,56,0,0,282072,0
556,1917583,1,570,0,2,25,0,30,0,0,0,0,0,0,15,442,24,0,0,110789,0
557,1479185,1,2818,0,27,98,31,3,0,4,0,0,0,0,66,2331,119,2,1,578435,0
558,1142910,1,3764,2,25,148,27,33,0,5,0,0,0,0,82,3146,138,2,2,787896,1
559,1169941,0,1116,0,7,41,7,31,0,1,0,0,0,0,33,907,45,0,1,225728,0
560,1457045,1,3778,1,34,145,39,50,1,5,0,1,0,0,87,3099,156,8,1,770896,1
561,1064175,0,1029,1,11,42,3,46,1,1,0,1,0,0,23,823,33,0,1,206018,1
562,1718094,1,785,0,3,32,6,10,0,0,0,0,0,0,24,651,28,2,1,165801,0
563,1946605,1,1564,0,10,59,9,30,0,2,0,0,0,0,42,1282,61,0,1,323223,0
564,1809881,1,256,0,2,12,0,20,1,0,0,1,0,0,4,185,18,1,0,47195,0
565,1394733,0,4916,2,45,175,35,25,0,7,0,0,0,0,98,4144,210,2,3,1024339,1
566,1601750,0,448,0,5,21,1,9,1,1,0,1,0,0,12,354,19,0,1,90218,0
567,1940366,1,851,0,6,22,10,0,0,3,0,0,0,0,14,726,38,0,1,183146,0
568,1801450,1,1498,1,11,72,18,36,0,2,0,0,0,0,37,1174,63,3,2,287390,1
569,1644476,1,2062,0,22,76,16,16,0,7,0,0,0,0,51,1695,85,1,1,424869,0
570,1055998,1,3326,2,26,126,33,33,0,8,0,0,0,0,82,2752,126,2,1,693791,1
571,1956026,1,1828,0,16,68,20,1,0,2,0,0,0,0,37,1545,78,0,1,390559,0
